1856,11/19/2018,AKU-1825482,A0009971870,Tachografo elektronin? plokšt?,1,vnt.,1.00 vnt.,Vilniaus servisas,69.58
177599,11/21/2018,AKU-1825691,A0000180480,Tarpin?,1,vnt.,1.00 vnt.,Kauno realizacija,2.49
191473,11/22/2018,AKU-1825796,A0355452326,Elektromagnetinis filtras (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,5
225714,11/20/2018,AKU-1825604,A0004462917,ECAS blokas(naudota),1,vnt.,1.00 vnt.,Kauno realizacija,114
274850,11/19/2018,AKU-1825440,A0015455009,Daviklis  sl?giminis 0015451909,1,vnt.,1.00 vnt.,Kauno servisas,30.56
312535,11/19/2018,AKU-1825471,1228,Tvirtinimo elementas,1,vnt.,1.00 vnt.,Siauliu servisas,0.11
373239,11/22/2018,AKU-1825785,A0135424217,Daviklis (naudotos),1,vnt.,1.00 vnt.,Vilniaus realizacija,36.36
377019,11/23/2018,AKU-1825898,77137,Tvirtinimo elementas,4,vnt.,4.00 vnt.,Siauliu servisas,14.9
413081,11/20/2018,AKU-1825577,10-01-02-0747,Stabdži? diskas MP4 MEGA,1,vnt.,1.00 vnt.,Vilniaus servisas,57.15
430416,11/19/2018,AKU-1825502,A5419970083,Jungtis tarp turbinos ir isiurb vmzd(naudota),1,vnt.,1.00 vnt.,Kauno servisas,2.85
478095,11/22/2018,AKU-1825768,330055T,DANGTELIS PLOMBAVIMO 1318 GALINIS,1,vnt.,1.00 vnt.,Siauliu servisas,0
488080,11/19/2018,AKU-1825463,A6511800109,Tepalo filtras,1,vnt.,1.00 vnt.,Klaipedos servisas,14.96
496124,11/19/2018,AKU-1825503,A0008207797,Centrinio užrakto varikliukas MP (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,27
499691,11/19/2018,AKU-1825503,A0008207797,Centrinio užrakto varikliukas MP (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,27
517646,11/21/2018,AKU-1825826,A0008207797,Centrinio užrakto varikliukas MP (naudotas),2,vnt.,2.00 vnt.,Kauno realizacija,54
521356,11/23/2018,AKU-1825948,A25181001159775,Dangtelis veidrožio k.p,1,vnt.,1.00 vnt.,Siauliu realizacija,58.82
524566,11/25/2018,AKU-1826001,A6511800109,Tepalo filtras,1,vnt.,1.00 vnt.,Klaipedos servisas,10.99
533472,11/20/2018,AKU-1825633,2.21001E+12,Kuro siurblio apkaba,1,vnt.,1.00 vnt.,Vilniaus servisas,3.07
534702,11/25/2018,AKU-1825993,51063E,!Alyvos filtras WIX,1,vnt.,1.00 vnt.,Vilniaus servisas,2.48
548581,11/23/2018,AKU-1825907,A0004669902,Vairo stiprintuvo bakelis be daviklio (naudotas),1,vnt.,1.00 vnt.,Vilniaus realizacija,60
550912,11/20/2018,AKU-1825583,7722,Plastikinis vamzdelis 4/6x1mm FEBI,0.3,m.,0.30 m.,Vilniaus servisas,0.24
555035,11/21/2018,AKU-1825637,A1235040246,Laikiklis radiatoriaus gaubto (naudotas),2,vnt.,2.00 vnt.,Vilniaus servisas,2
582657,11/24/2018,AKU-1825973,A0044209483PR1j6,Stabdži? suportas pr. d.p.  MP (naudotas)PJM,1,vnt.,1.00 vnt.,Vilniaus servisas,200
588084,11/25/2018,AKU-1826013,A5411801520,Vamzdelis turbinos tepimo (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,9.3
